Hour,neg,neu,pos,compound
2021-02-07 19:00:00,0.01947972972972973,0.857810810810811,0.12272297297297308,0.26247027027027015
2021-02-07 20:00:00,0.027499999999999993,0.8809999999999997,0.09150000000000001,0.164358870967742
2021-02-07 21:00:00,0.032455445544554457,0.8985940594059405,0.06895049504950497,0.08146138613861387
2021-02-07 22:00:00,0.022127118644067793,0.8934406779661013,0.08443220338983053,0.17339406779661018
2021-02-07 23:00:00,0.023223529411764705,0.9126588235294119,0.06410588235294118,0.10998235294117645
2021-02-08 00:00:00,0.020650943396226414,0.8759622641509431,0.1033773584905661,0.2581735849056604
2021-02-08 01:00:00,0.04232142857142857,0.8852261904761906,0.07242857142857143,0.10650119047619049
2021-02-08 02:00:00,0.032846153846153844,0.8979076923076924,0.06923076923076925,0.11720461538461534
2021-02-08 03:00:00,0.019476190476190477,0.8952380952380949,0.08528571428571427,0.18223809523809525
2021-02-08 04:00:00,0.02123456790123457,0.8804814814814813,0.09830864197530863,0.22012345679012335
2021-02-08 05:00:00,0.05906603773584905,0.8723301886792452,0.06857547169811322,0.030827358490566035
2021-02-08 06:00:00,0.049628787878787876,0.8658560606060604,0.08449242424242424,0.12251742424242434
2021-02-08 07:00:00,0.01381896551724138,0.8942327586206895,0.09193965517241377,0.2140491379310345
2021-02-08 08:00:00,0.031929687500000005,0.8978046875000001,0.07028906250000003,0.11919843750000003
2021-02-08 09:00:00,0.01731818181818182,0.8737909090909092,0.10888181818181819,0.24829636363636373
2021-02-08 10:00:00,0.02805154639175258,0.8765463917525775,0.09540206185567011,0.18091958762886604
2021-02-08 11:00:00,0.03451886792452831,0.8692169811320756,0.09626415094339622,0.18131320754716984
2021-02-08 12:00:00,0.022480000000000003,0.8916933333333332,0.08580666666666666,0.1466709999999999
2021-02-08 13:00:00,0.02061521739130435,0.8918760869565222,0.0875108695652175,0.16602923913043463
2021-02-08 14:00:00,0.02620117187499999,0.8827148437500004,0.09109179687500002,0.16972773437499994
2021-02-08 15:00:00,0.02622025316455696,0.896455696202532,0.07732911392405069,0.14416075949367071
2021-02-08 16:00:00,0.024508474576271186,0.887285310734463,0.0882090395480226,0.1660437853107344
2021-02-08 17:00:00,0.03041666666666666,0.8734551282051279,0.09612179487179488,0.16444615384615377
2021-02-08 18:00:00,0.01813669064748202,0.899009592326139,0.08286091127098322,0.1385717026378895
2021-02-08 19:00:00,0.01963529411764706,0.8928666666666665,0.08749411764705882,0.1785003921568626
2021-02-08 20:00:00,0.023617224880382776,0.8844784688995216,0.09188038277511963,0.17136985645933006
2021-02-08 21:00:00,0.028296943231441055,0.8929781659388648,0.07872489082969437,0.1198812227074236
2021-02-08 22:00:00,0.02908502024291498,0.878408906882591,0.09250607287449399,0.16132024291497976
2021-02-08 23:00:00,0.029056105610561055,0.8981881188118817,0.07275247524752478,0.1148640264026402
2021-02-09 00:00:00,0.025292452830188678,0.8869465408805033,0.08776729559748425,0.1712106918238993
2021-02-09 01:00:00,0.034613733905579404,0.888909871244635,0.07646781115879829,0.12267639484978543
2021-02-09 02:00:00,0.018408536585365856,0.8963841463414632,0.08519512195121953,0.16845792682926827
2021-02-09 03:00:00,0.0435939393939394,0.8730666666666661,0.08334545454545456,0.12215696969696967
2021-02-09 04:00:00,0.026166666666666664,0.8806491228070175,0.09315789473684213,0.17708771929824563
2021-02-09 05:00:00,0.032076470588235304,0.8882529411764705,0.07965882352941178,0.14222999999999997
2021-02-09 06:00:00,0.025543689320388346,0.8953592233009711,0.07908252427184467,0.1481422330097088
2021-02-09 07:00:00,0.028204347826086957,0.8933434782608695,0.07843913043478262,0.14290869565217382
2021-02-09 08:00:00,0.021995260663507113,0.88881990521327,0.08918957345971563,0.1765706161137441
2021-02-09 09:00:00,0.03490173410404625,0.8963294797687864,0.06875722543352598,0.09987687861271681
2021-02-09 10:00:00,0.02847619047619047,0.9039940476190476,0.06752380952380954,0.1011910714285715
2021-02-09 11:00:00,0.021847222222222226,0.8933125,0.08483333333333334,0.16627638888888885
2021-02-09 12:00:00,0.022487179487179487,0.902882051282051,0.07462051282051284,0.1484779487179487
2021-02-09 13:00:00,0.027710526315789474,0.8892947368421051,0.08299473684210526,0.15034263157894742
2021-02-09 14:00:00,0.022877659574468082,0.8856489361702132,0.09147872340425531,0.16707127659574472
2021-02-09 15:00:00,0.024796208530805698,0.9148672985781988,0.06034123222748815,0.10530616113744078
2021-02-09 16:00:00,0.030568888888888892,0.8840977777777775,0.08533777777777776,0.14296311111111112
2021-02-09 17:00:00,0.027846153846153854,0.8885739644970412,0.08357396449704145,0.17147751479289938
2021-02-09 18:00:00,0.025078313253012043,0.9007831325301207,0.07413855421686748,0.13696265060240964
2021-02-09 19:00:00,0.03503636363636364,0.8697090909090907,0.09527272727272727,0.17557393939393945
2021-02-09 20:00:00,0.02003355704697987,0.8932080536912753,0.08676510067114092,0.1983624161073826
2021-02-09 21:00:00,0.031469696969696974,0.8804090909090909,0.08812121212121211,0.16519318181818185
2021-02-09 22:00:00,0.035846774193548384,0.8916774193548386,0.07246774193548385,0.11968225806451614
2021-02-09 23:00:00,0.02721428571428571,0.8782785714285716,0.09449285714285716,0.18994785714285708
2021-02-10 00:00:00,0.02448780487804878,0.868597560975609,0.10692073170731707,0.24615609756097556
2021-02-10 01:00:00,0.0242015503875969,0.8775503875968992,0.0982635658914729,0.21017674418604645
2021-02-10 02:00:00,0.04025252525252526,0.8615959595959598,0.09814141414141417,0.16428383838383842
2021-02-10 03:00:00,0.026802083333333334,0.8742708333333334,0.09892708333333335,0.21207604166666674
2021-02-10 04:00:00,0.020243243243243246,0.8764324324324325,0.10332432432432431,0.2330423423423423
2021-02-10 05:00:00,0.03350000000000001,0.8793301886792452,0.08717924528301887,0.17543490566037737
2021-02-10 06:00:00,0.03662831858407079,0.879221238938053,0.0841150442477876,0.15113097345132756
2021-02-10 07:00:00,0.020280303030303034,0.9,0.07971969696969698,0.1645931818181818
2021-02-10 08:00:00,0.036707602339181286,0.8933742690058477,0.06991228070175441,0.09598245614035088
2021-02-10 09:00:00,0.0164375,0.8897361111111108,0.09381250000000002,0.2028361111111111
2021-02-10 10:00:00,0.018869565217391304,0.8963985507246375,0.08469565217391305,0.16311884057971018
2021-02-10 11:00:00,0.026653846153846156,0.8933230769230771,0.0800153846153846,0.13345230769230773
2021-02-10 12:00:00,0.035027322404371584,0.888710382513661,0.07626775956284151,0.12765081967213118
2021-02-10 13:00:00,0.030281879194630868,0.8774899328859063,0.09221476510067116,0.16474563758389266
2021-02-10 14:00:00,0.03472368421052633,0.9007039473684211,0.06456578947368422,0.08846381578947371
2021-02-10 15:00:00,0.03697854077253218,0.891845493562232,0.07117596566523604,0.09214506437768241
2021-02-10 16:00:00,0.023762790697674414,0.8889069767441861,0.08732558139534885,0.15658511627906976
2021-02-10 17:00:00,0.022158536585365856,0.8837621951219511,0.09407317073170732,0.19996524390243894
2021-02-10 18:00:00,0.027128712871287132,0.8859059405940588,0.08696534653465349,0.1654460396039604
2021-02-10 19:00:00,0.03645138888888889,0.8683055555555556,0.0952638888888889,0.15571319444444442
2021-02-10 20:00:00,0.030587837837837833,0.8977432432432432,0.07165540540540541,0.11569256756756763
2021-02-10 21:00:00,0.03670344827586206,0.8635793103448277,0.09971034482758621,0.184068275862069
2021-02-10 22:00:00,0.022088235294117648,0.9019264705882354,0.0759779411764706,0.1458919117647059
2021-02-10 23:00:00,0.025901639344262296,0.8980737704918035,0.0760327868852459,0.12902868852459015
2021-02-13 08:00:00,0.02799029126213592,0.8996019417475727,0.07240776699029125,0.1127126213592233
2021-02-13 09:00:00,0.03440659340659341,0.8589120879120881,0.10669230769230771,0.20581758241758247
2021-02-13 10:00:00,0.03933333333333333,0.8830243902439026,0.07764227642276422,0.09951626016260164
2021-02-13 11:00:00,0.036861788617886186,0.8772601626016258,0.08588617886178865,0.12706504065040652
2021-02-13 12:00:00,0.04944848484848483,0.8829999999999998,0.06754545454545455,0.05967333333333336
2021-02-13 13:00:00,0.028500000000000008,0.8978560606060607,0.07363636363636361,0.1201734848484849
2021-02-13 14:00:00,0.02397014925373135,0.8777562189054726,0.0982686567164179,0.20664726368159195
2021-02-13 15:00:00,0.03083846153846154,0.8940000000000002,0.07514615384615385,0.1253615384615385
2021-02-13 16:00:00,0.03175000000000001,0.8844999999999997,0.0837439024390244,0.1406981707317074
2021-02-13 17:00:00,0.02647560975609756,0.8930548780487806,0.08046951219512195,0.13648658536585365
2021-02-13 18:00:00,0.019354700854700854,0.9013803418803418,0.07925641025641021,0.14106965811965802
2021-02-13 19:00:00,0.026351851851851855,0.8911944444444446,0.08245370370370374,0.16061666666666663
2021-02-13 20:00:00,0.032189393939393934,0.8743333333333334,0.09347727272727269,0.17269015151515157
2021-02-13 21:00:00,0.02177310924369748,0.8805798319327731,0.09763025210084032,0.19880336134453777
2021-02-13 22:00:00,0.018077319587628867,0.8846855670103096,0.09722680412371126,0.18794020618556678
2021-02-13 23:00:00,0.034666666666666665,0.8688235294117648,0.0965196078431372,0.17775000000000005
2021-02-14 00:00:00,0.021736434108527134,0.8504651162790698,0.12779844961240316,0.28241085271317823
2021-02-14 01:00:00,0.023267241379310348,0.8916896551724136,0.08504310344827591,0.19143879310344822
2021-02-14 02:00:00,0.042881720430107524,0.8576021505376344,0.09949462365591398,0.16902150537634414
2021-02-14 03:00:00,0.02774324324324325,0.8850945945945948,0.08716216216216216,0.18604729729729735
2021-02-14 04:00:00,0.028123456790123458,0.8827530864197529,0.08912345679012346,0.18247283950617288
2021-02-14 05:00:00,0.02292372881355932,0.9034915254237287,0.07359322033898306,0.12859322033898307
2021-02-14 06:00:00,0.033321782178217824,0.8921435643564357,0.07453960396039602,0.12050643564356442
2021-02-14 07:00:00,0.04625233644859813,0.8722990654205607,0.08143925233644858,0.11655700934579438
2021-02-14 08:00:00,0.029142857142857134,0.8929155844155843,0.07793506493506498,0.12535779220779222
2021-02-14 09:00:00,0.019722627737226276,0.890788321167883,0.08948905109489053,0.17675474452554743
2021-02-14 10:00:00,0.020964285714285713,0.9230999999999998,0.05593571428571429,0.10127571428571432
2021-02-14 11:00:00,0.02458333333333334,0.888816666666667,0.08659166666666666,0.17505166666666663
2021-02-14 12:00:00,0.029305164319248827,0.8736244131455392,0.09705164319248828,0.20216150234741764
2021-02-14 13:00:00,0.03646198830409357,0.8831228070175439,0.08040350877192984,0.12564152046783628
2021-02-14 14:00:00,0.01202439024390244,0.8108590785907859,0.17711653116531176,0.48369159891598923
2021-02-14 15:00:00,0.013570934256055366,0.8059134948096885,0.18051211072664372,0.4881871972318332
2021-02-14 16:00:00,0.03446473029045643,0.8393402489626554,0.12619087136929463,0.2588211618257264
2021-02-14 17:00:00,0.026777173913043472,0.8684728260869569,0.10473913043478268,0.2218440217391304
2021-02-14 18:00:00,0.032010101010101,0.8446767676767679,0.1233080808080808,0.26977323232323236
2021-02-14 19:00:00,0.022499999999999996,0.8427178217821787,0.13479207920792077,0.3327930693069308
2021-02-14 20:00:00,0.025770186335403726,0.8743664596273292,0.09985093167701864,0.22102484472049677
2021-02-14 21:00:00,0.0368445945945946,0.8487027027027029,0.11443918918918922,0.24088243243243232
2021-02-14 22:00:00,0.030980519480519473,0.8449805194805196,0.12405194805194805,0.27075
2021-02-14 23:00:00,0.019216346153846157,0.8471346153846154,0.13365384615384618,0.34347692307692285
2021-02-15 00:00:00,0.015775229357798164,0.7927477064220173,0.19148623853211005,0.5345357798165129
2021-02-15 01:00:00,0.010229681978798588,0.8117349823321549,0.1780318021201414,0.5046254416961122
2021-02-15 02:00:00,0.028452145214521447,0.8233663366336628,0.1481815181518152,0.34896864686468587
2021-02-15 03:00:00,0.023269406392694064,0.795684931506849,0.18105479452054798,0.45730319634703126
2021-02-15 04:00:00,0.026525252525252528,0.825191919191919,0.14828282828282832,0.356461111111111
2021-02-15 05:00:00,0.020503144654088052,0.8244025157232704,0.15509433962264166,0.40246352201257884
2021-02-15 06:00:00,0.03492142857142856,0.797082142857143,0.16798928571428579,0.40584142857142813
2021-02-15 07:00:00,0.015456221198156685,0.8291889400921659,0.15535944700460833,0.4249709677419351
2021-02-15 08:00:00,0.017262857142857142,0.8353942857142853,0.1473542857142858,0.38586342857142875
2021-02-15 09:00:00,0.02215432098765432,0.8445246913580251,0.13332716049382717,0.3227499999999999
2021-02-15 10:00:00,0.025512690355329947,0.8187208121827412,0.15577664974619296,0.38079340101522813
2021-02-15 11:00:00,0.02648275862068965,0.8565517241379307,0.11695566502463055,0.2763655172413794
2021-02-15 12:00:00,0.02223391812865497,0.8549064327485382,0.12285380116959067,0.29910350877192987
2021-02-15 13:00:00,0.023675531914893626,0.844936170212766,0.13139361702127664,0.3077095744680851
2021-02-15 14:00:00,0.016926267281105994,0.8439815668202764,0.13909677419354846,0.3544230414746542
2021-02-15 15:00:00,0.02140740740740741,0.8461481481481484,0.13244907407407414,0.32494861111111084
2021-02-15 16:00:00,0.026948497854077255,0.8572103004291843,0.11584549356223173,0.2541566523605151
2021-02-15 17:00:00,0.02736170212765958,0.875414893617021,0.09722872340425534,0.17646648936170212
2021-02-15 18:00:00,0.026729559748427674,0.8842389937106919,0.08904402515723271,0.16174025157232713
2021-02-15 19:00:00,0.03066929133858268,0.8754330708661417,0.09388976377952757,0.15522677165354326
2021-02-15 20:00:00,0.03398449612403101,0.8795271317829458,0.08646511627906975,0.14958759689922482
2021-02-15 21:00:00,0.03984671532846715,0.8732335766423356,0.08692700729927007,0.12325912408759125
2021-02-15 22:00:00,0.03743448275862069,0.8875379310344824,0.07499999999999998,0.10763448275862064
2021-02-15 23:00:00,0.03893700787401576,0.828716535433071,0.13235433070866143,0.23454645669291332
2021-02-18 08:00:00,0.017225806451612903,0.9184193548387097,0.06435483870967743,0.1325193548387097
2021-02-18 09:00:00,0.02698709677419354,0.8932580645161288,0.0797483870967742,0.1470354838709678
2021-02-18 10:00:00,0.032672,0.8760079999999999,0.09132000000000003,0.17503680000000005
2021-02-18 11:00:00,0.033015625,0.8675234374999999,0.09946874999999998,0.20213984375000005
2021-02-18 12:00:00,0.039136363636363636,0.876318181818182,0.08453787878787877,0.1364893939393939
2021-02-18 13:00:00,0.021779005524861877,0.8989447513812154,0.07926519337016574,0.1587596685082873
2021-02-18 14:00:00,0.027662857142857145,0.8934685714285716,0.07886857142857144,0.14790914285714285
2021-02-18 15:00:00,0.03083552631578947,0.884157894736842,0.085,0.14356710526315794
2021-02-18 16:00:00,0.028879999999999996,0.880337142857143,0.09078285714285718,0.15579142857142864
2021-02-18 17:00:00,0.029701298701298708,0.8917662337662338,0.07853896103896105,0.1277116883116883
2021-02-18 18:00:00,0.030734374999999998,0.8690937500000001,0.10015624999999999,0.17822343750000003
2021-02-18 19:00:00,0.030533333333333332,0.8902416666666666,0.07923333333333335,0.1277266666666667
2021-02-18 20:00:00,0.021456250000000003,0.9060999999999998,0.07244374999999999,0.15017125000000003
2021-02-18 21:00:00,0.021935714285714288,0.8917714285714284,0.08629999999999997,0.17417071428571435
2021-02-18 22:00:00,0.026032258064516128,0.8869838709677422,0.08698387096774193,0.14830403225806454
2021-02-18 23:00:00,0.029063636363636368,0.8868272727272728,0.0841181818181818,0.14515363636363643
2021-02-19 00:00:00,0.019248322147651008,0.879288590604026,0.10145637583892628,0.2615322147651007
2021-02-19 01:00:00,0.024508771929824567,0.8703947368421047,0.1051052631578948,0.24805789473684214
2021-02-19 02:00:00,0.026063636363636365,0.8941999999999998,0.07972727272727274,0.15016272727272725
2021-02-19 03:00:00,0.041579999999999985,0.89725,0.06117999999999999,0.07080700000000001
2021-02-19 04:00:00,0.028623376623376627,0.8981558441558444,0.07322077922077921,0.14308311688311692
2021-02-19 05:00:00,0.03824444444444445,0.8838222222222221,0.07793333333333334,0.12099222222222222
2021-02-19 06:00:00,0.04297540983606557,0.8468770491803276,0.11013114754098362,0.1983926229508198
2021-02-19 07:00:00,0.02805084745762712,0.8914067796610171,0.08053389830508474,0.15087118644067804
2021-02-19 08:00:00,0.03375301204819277,0.8664337349397587,0.09981927710843376,0.17044337349397598
2021-02-19 09:00:00,0.02580368098159509,0.8971472392638038,0.0770613496932515,0.12391963190184056
2021-02-19 10:00:00,0.031384146341463415,0.888268292682927,0.08035975609756095,0.1288981707317074
2021-02-19 11:00:00,0.033700729927007296,0.8855547445255476,0.08075182481751826,0.12668394160583946
2021-02-19 12:00:00,0.03533898305084746,0.8821016949152543,0.08255084745762713,0.1444838983050848
2021-02-19 13:00:00,0.0370492957746479,0.8700563380281692,0.09288028169014084,0.1543802816901409
2021-02-19 14:00:00,0.030194444444444458,0.8985601851851853,0.07125462962962964,0.11766342592592594
2021-02-19 15:00:00,0.024128617363344058,0.8903633440514472,0.08550160771704185,0.13819196141479098
2021-02-19 16:00:00,0.02509192825112107,0.8872892376681621,0.08760762331838565,0.15558206278026906
2021-02-19 17:00:00,0.03455421686746988,0.8853493975903617,0.08011244979919681,0.11346104417670681
2021-02-19 18:00:00,0.03208602150537634,0.8961290322580646,0.07176702508960574,0.10545806451612907
2021-02-19 19:00:00,0.02963607594936709,0.8915189873417723,0.07883860759493672,0.12786297468354427
2021-02-19 20:00:00,0.0297725631768953,0.8781516245487361,0.09207581227436819,0.14933357400722017
2021-02-19 21:00:00,0.029617021276595722,0.8885075987841946,0.08187841945288751,0.12540942249240114
2021-02-19 22:00:00,0.03198901098901099,0.8911428571428571,0.07686263736263736,0.12182637362637368
2021-02-19 23:00:00,0.028479452054794522,0.8773972602739728,0.09412328767123292,0.17352260273972606
2021-02-22 06:00:00,0.04336111111111111,0.8686666666666667,0.08802777777777777,0.10936666666666668
2021-02-22 07:00:00,0.039132867132867136,0.8561818181818185,0.1046853146853147,0.15070839160839167
2021-02-22 08:00:00,0.02777536231884058,0.8994565217391305,0.07277536231884059,0.12982173913043482
2021-02-22 09:00:00,0.02806060606060606,0.8934181818181821,0.07850909090909092,0.13815939393939403
2021-02-22 10:00:00,0.030567226890756312,0.8899789915966385,0.07942857142857143,0.13339075630252112
2021-02-22 11:00:00,0.029033653846153855,0.885485576923077,0.08547115384615386,0.16727740384615392
2021-02-22 12:00:00,0.03498222222222221,0.8683422222222223,0.09665777777777783,0.14960800000000002
2021-02-22 13:00:00,0.03342672413793104,0.8790431034482759,0.08753448275862075,0.13183275862068966
2021-02-22 14:00:00,0.046878859857482184,0.8725510688836107,0.08057482185273158,0.09040783847980989
2021-02-22 15:00:00,0.04958870967741937,0.876209677419355,0.07418145161290325,0.06818387096774196
2021-02-22 16:00:00,0.03200865800865801,0.8923376623376623,0.07565800865800865,0.1153883116883117
2021-02-22 17:00:00,0.0422979797979798,0.8871212121212122,0.07057070707070712,0.08708484848484847
2021-02-22 18:00:00,0.027174468085106384,0.8939957446808516,0.07883829787234041,0.15495659574468082
2021-02-22 19:00:00,0.039063218390804594,0.8710172413793102,0.08991954022988508,0.1497229885057472
2021-02-22 20:00:00,0.02882887700534759,0.9009144385026738,0.07026203208556149,0.10610855614973261
2021-02-22 21:00:00,0.036067010309278356,0.8809639175257731,0.08295876288659793,0.13645103092783506
2021-02-22 22:00:00,0.033477707006369435,0.88184076433121,0.08468789808917197,0.14526624203821656
2021-02-22 23:00:00,0.029723880597014925,0.8994253731343284,0.07085074626865671,0.12329701492537315
2021-02-28 14:00:00,0.03975728155339806,0.8772038834951458,0.08304854368932041,0.09706796116504854
2021-02-28 15:00:00,0.048021276595744664,0.8678404255319152,0.08413829787234044,0.09286170212765961
2021-02-28 16:00:00,0.05108888888888888,0.8562722222222228,0.09264444444444439,0.10894444444444444
2021-02-28 17:00:00,0.047074999999999985,0.8655250000000002,0.08741500000000003,0.11743899999999995
2021-02-28 18:00:00,0.041736526946107785,0.8831676646706594,0.07509580838323351,0.09845269461077848
2021-02-28 19:00:00,0.02957978723404255,0.8936542553191488,0.07676063829787237,0.12274574468085105
2021-02-28 20:00:00,0.031540404040404035,0.8871262626262625,0.08133838383838386,0.15035202020202026
2021-02-28 21:00:00,0.03147590361445784,0.880578313253012,0.08792771084337349,0.1529789156626506
2021-02-28 22:00:00,0.04801785714285713,0.8748749999999996,0.07710714285714286,0.07884732142857144
2021-02-28 23:00:00,0.02859848484848485,0.8912045454545455,0.08019696969696971,0.13741893939393945
2021-03-11 22:00:00,0.05556666666666667,0.8776166666666667,0.06681666666666666,0.036503333333333325
2021-03-11 23:00:00,0.03939490445859872,0.8848789808917195,0.07571974522292993,0.09289808917197448
2021-03-12 00:00:00,0.022808139534883722,0.888145348837209,0.0890523255813954,0.1759226744186047
2021-03-12 01:00:00,0.03447540983606557,0.9107049180327869,0.05481967213114753,0.06283606557377051
2021-03-12 02:00:00,0.04216666666666667,0.8834736842105265,0.07435964912280701,0.09202280701754384
2021-03-12 03:00:00,0.052990990990991,0.8562702702702705,0.09074774774774777,0.11489819819819819
2021-03-12 04:00:00,0.03900719424460431,0.8764460431654677,0.08454676258992803,0.1265726618705036
2021-03-12 05:00:00,0.03621804511278195,0.8818721804511277,0.08190225563909774,0.11586917293233086
2021-03-12 06:00:00,0.05158823529411765,0.8563676470588238,0.09202205882352939,0.1170580882352942
2021-03-12 07:00:00,0.03662111801242236,0.8940372670807457,0.06933540372670807,0.09716335403726709
2021-03-12 08:00:00,0.03109836065573771,0.8807704918032787,0.0881256830601093,0.14101693989071046
2021-03-12 09:00:00,0.03584102564102564,0.8774051282051285,0.08675384615384614,0.12355743589743597
2021-03-12 10:00:00,0.04002325581395349,0.8812732558139533,0.07871511627906978,0.10259767441860466
2021-03-12 11:00:00,0.047985611510791365,0.8732446043165469,0.07877697841726618,0.08099640287769788
2021-03-12 12:00:00,0.030805263157894745,0.899373684210526,0.06981578947368423,0.10560999999999995
2021-03-12 13:00:00,0.040947598253275104,0.8934323144104803,0.0656200873362445,0.05233144104803494
2021-03-12 14:00:00,0.031989247311827965,0.8827365591397852,0.08527419354838713,0.12345161290322576
2021-03-12 15:00:00,0.04530208333333332,0.8807656250000003,0.07391145833333333,0.07700625000000001
2021-03-12 16:00:00,0.03501581027667984,0.8744822134387354,0.0905375494071146,0.14967035573122528
2021-03-12 17:00:00,0.03333695652173913,0.8977228260869563,0.06895652173913044,0.1033173913043478
2021-03-12 18:00:00,0.04438255033557046,0.8783087248322143,0.07729530201342284,0.09551342281879191
